date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:15:28	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:27%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ExchangeCoordinator.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ExchangeCoordinator.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:28	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:28%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-subexpression-elimination.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-subexpression-elimination.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:28	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:28%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-EquivalentExpressions.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-EquivalentExpressions.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:29	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:29%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-cost-based-optimization.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-cost-based-optimization.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:29	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:29%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CatalogStatistics.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CatalogStatistics.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:30	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:30%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ColumnStat.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ColumnStat.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:31	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:31%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-EstimationUtils.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-EstimationUtils.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:31	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:31%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CommandUtils.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CommandUtils.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:31	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:31%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst-dsl.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-catalyst-dsl.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:32	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:32%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-spark-sql.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-spark-sql.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:32	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:32%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-fundamentals-spark-application-development.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-fundamentals-spark-application-development.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:33	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:33%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkSession.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkSession.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:33	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:33%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkSession-Builder.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkSession-Builder.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:33	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:33%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkSession-implicits.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkSession-implicits.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:34	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:33%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkSessionExtensions.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SparkSessionExtensions.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:34	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:34%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Dataset.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Dataset.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:34	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:34%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataFrame.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataFrame.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:34	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:34%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Row.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Row.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:35	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:35%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-datasource-api.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-datasource-api.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:35	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:35%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataFrameReader.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataFrameReader.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:35	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:35%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataFrameWriter.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataFrameWriter.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:36	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:36%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-dataset-operators.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-dataset-operators.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:36	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:36%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Dataset-typed-transformations.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Dataset-typed-transformations.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:36	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:36%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Dataset-untyped-transformations.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Dataset-untyped-transformations.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:37	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:37%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Dataset-basic-actions.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Dataset-basic-actions.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:37	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:37%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Dataset-actions.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Dataset-actions.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:37	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:37%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataFrameNaFunctions.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataFrameNaFunctions.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:38	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:38%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataFrameStatFunctions.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataFrameStatFunctions.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:38	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:38%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Column.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Column.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:38	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:38%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-column-operators.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-column-operators.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:39	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:39%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-TypedColumn.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-TypedColumn.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:39	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:39%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-basic-aggregation.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-basic-aggregation.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:39	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:39%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-RelationalGroupedDataset.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-RelationalGroupedDataset.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:40	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:40%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-KeyValueGroupedDataset.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-KeyValueGroupedDataset.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:40	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:40%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-joins.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-joins.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:40	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:40%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-joins-broadcast.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-joins-broadcast.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:41	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:40%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-window-aggregation.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-window-aggregation.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:41	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:41%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-WindowSpec.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-WindowSpec.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:41	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:41%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-WindowSpec-Window.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-WindowSpec-Window.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:41	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:41%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-functions.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-functions.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:42	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:42%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-aggregate-functions.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-aggregate-functions.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:42	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:42%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-functions-collection.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-functions-collection.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:42	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:42%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-functions-datetime.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-functions-datetime.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:43	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:43%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-functions-regular-functions.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-functions-regular-functions.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:43	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:43%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-functions-windows.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-functions-windows.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:43	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:43%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-udfs.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-udfs.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:43	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:43%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-udfs-blackbox.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-udfs-blackbox.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:44	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:44%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-UserDefinedFunction.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-UserDefinedFunction.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:44	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:44%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-schema.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-schema.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:44	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:44%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-StructType.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-StructType.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:15:45	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:15:45%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-StructField.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-StructField.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
